,Date,Type,Price,Size
145,2016-08-18 10:09:22,BID,12.8,20500
146,2016-08-18 10:09:22,ASK,12.81,5300
147,2016-08-18 10:09:22,BID,12.8,8000
148,2016-08-18 10:09:23,ASK,12.81,5100
149,2016-08-18 10:09:23,ASK,12.81,5300
150,2016-08-18 10:09:23,ASK,12.81,5100
151,2016-08-18 10:09:23,TRADE,12.81,100
152,2016-08-18 10:09:23,ASK,12.81,5000
153,2016-08-18 10:09:24,TRADE,12.8,4500
154,2016-08-18 10:09:24,TRADE,12.8,200
155,2016-08-18 10:09:24,TRADE,12.8,800
156,2016-08-18 10:09:24,TRADE,12.8,100
157,2016-08-18 10:09:24,TRADE,12.8,2400
158,2016-08-18 10:09:24,BID,12.79,69500
159,2016-08-18 10:09:24,ASK,12.8,2000
160,2016-08-18 10:09:24,TRADE,12.8,2000
161,2016-08-18 10:09:24,ASK,12.81,5000
162,2016-08-18 10:09:24,BID,12.79,69400
163,2016-08-18 10:09:24,BID,12.79,56900
165,2016-08-18 10:09:24,BID,12.79,56700
166,2016-08-18 10:09:24,BID,12.8,25000
167,2016-08-18 10:09:24,BID,12.8,30000
168,2016-08-18 10:09:25,BID,12.8,30100
169,2016-08-18 10:09:26,TRADE,12.8,3000
170,2016-08-18 10:09:26,BID,12.8,27100
171,2016-08-18 10:09:26,TRADE,12.81,1000
172,2016-08-18 10:09:26,ASK,12.81,4000
173,2016-08-18 10:09:27,ASK,12.81,14000
174,2016-08-18 10:09:28,ASK,12.81,14100
175,2016-08-18 10:09:30,ASK,12.81,14200
176,2016-08-18 10:09:30,TRADE,12.8,500
177,2016-08-18 10:09:30,BID,12.8,26600
178,2016-08-18 10:09:32,TRADE,12.81,4000
179,2016-08-18 10:09:32,TRADE,12.81,8700
180,2016-08-18 10:09:32,ASK,12.81,1500
181,2016-08-18 10:09:32,TRADE,12.81,1300
182,2016-08-18 10:09:32,TRADE,12.81,100
183,2016-08-18 10:09:32,TRADE,12.81,100
184,2016-08-18 10:09:32,ASK,12.82,33200
185,2016-08-18 10:09:32,ASK,12.81,4700
187,2016-08-18 10:09:32,BID,12.8,39100
188,2016-08-18 10:09:32,ASK,12.82,20600
189,2016-08-18 10:09:32,BID,12.8,40600
190,2016-08-18 10:09:32,TRADE,12.82,300
191,2016-08-18 10:09:32,ASK,12.82,20300
192,2016-08-18 10:09:32,ASK,12.82,25300
193,2016-08-18 10:09:34,BID,12.8,40900
194,2016-08-18 10:09:35,BID,12.8,28400
195,2016-08-18 10:09:35,BID,12.8,32400
196,2016-08-18 10:09:36,TRADE,12.82,100
197,2016-08-18 10:09:36,TRADE,12.82,200
198,2016-08-18 10:09:36,TRADE,12.82,10000
199,2016-08-18 10:09:36,TRADE,12.82,10000
200,2016-08-18 10:09:36,TRADE,12.82,5000
201,2016-08-18 10:09:36,BID,12.82,14700
202,2016-08-18 10:09:36,ASK,12.83,70000
203,2016-08-18 10:09:36,ASK,12.83,69900
204,2016-08-18 10:09:36,BID,12.82,19700
205,2016-08-18 10:09:36,ASK,12.83,57400
206,2016-08-18 10:09:36,ASK,12.83,55900
211,2016-08-18 10:09:36,TRADE,12.82,100
212,2016-08-18 10:09:36,BID,12.82,19600
213,2016-08-18 10:09:38,BID,12.82,20000
214,2016-08-18 10:09:38,TRADE,12.83,1100
215,2016-08-18 10:09:38,ASK,12.83,54800
216,2016-08-18 10:09:39,TRADE,12.82,1000
217,2016-08-18 10:09:39,BID,12.82,19000
218,2016-08-18 10:09:41,ASK,12.83,54600
219,2016-08-18 10:09:42,BID,12.82,26500
220,2016-08-18 10:09:42,BID,12.82,26600
221,2016-08-18 10:09:42,TRADE,12.82,5000
222,2016-08-18 10:09:42,BID,12.82,21600
223,2016-08-18 10:09:43,TRADE,12.83,100
224,2016-08-18 10:09:43,ASK,12.83,54500
225,2016-08-18 10:09:46,TRADE,12.82,5000
226,2016-08-18 10:09:46,BID,12.82,16600
227,2016-08-18 10:09:47,TRADE,12.83,5000
228,2016-08-18 10:09:47,ASK,12.83,49500
229,2016-08-18 10:09:48,BID,12.82,17600
230,2016-08-18 10:09:48,ASK,12.83,49600
231,2016-08-18 10:09:48,ASK,12.83,50700
232,2016-08-18 10:09:49,BID,12.82,20600
233,2016-08-18 10:09:50,ASK,12.83,60700
234,2016-08-18 10:09:52,TRADE,12.83,800
235,2016-08-18 10:09:52,TRADE,12.83,300
236,2016-08-18 10:09:52,TRADE,12.83,4000
237,2016-08-18 10:09:52,TRADE,12.83,2500
238,2016-08-18 10:09:52,TRADE,12.83,1800
239,2016-08-18 10:09:52,TRADE,12.83,5000
240,2016-08-18 10:09:52,TRADE,12.83,10600
241,2016-08-18 10:09:52,ASK,12.83,35700
242,2016-08-18 10:09:53,ASK,12.83,40700
243,2016-08-18 10:09:54,BID,12.82,20900
244,2016-08-18 10:09:56,TRADE,12.83,5000
245,2016-08-18 10:09:56,ASK,12.83,35700
246,2016-08-18 10:09:56,ASK,12.83,30700
247,2016-08-18 10:09:58,TRADE,12.82,1100
248,2016-08-18 10:09:58,BID,12.82,19800
249,2016-08-18 10:09:58,ASK,12.83,35700
250,2016-08-18 10:09:58,TRADE,12.83,10000
251,2016-08-18 10:09:58,ASK,12.83,25700
252,2016-08-18 10:09:58,ASK,12.83,20700
253,2016-08-18 10:10:00,TRADE,12.83,100
254,2016-08-18 10:10:00,ASK,12.83,20600
255,2016-08-18 10:10:00,TRADE,12.82,2000
256,2016-08-18 10:10:00,BID,12.82,17800
257,2016-08-18 10:10:00,BID,12.82,18800
258,2016-08-18 10:10:02,TRADE,12.82,500
259,2016-08-18 10:10:02,TRADE,12.82,600
260,2016-08-18 10:10:02,BID,12.82,17700
261,2016-08-18 10:10:02,ASK,12.83,25600
262,2016-08-18 10:10:04,BID,12.82,18300
263,2016-08-18 10:10:05,TRADE,12.83,3000
264,2016-08-18 10:10:05,ASK,12.83,22600
265,2016-08-18 10:10:05,BID,12.82,18400
266,2016-08-18 10:10:06,BID,12.82,18800
267,2016-08-18 10:10:08,TRADE,12.83,6300
268,2016-08-18 10:10:08,TRADE,12.83,100
269,2016-08-18 10:10:08,TRADE,12.83,100
270,2016-08-18 10:10:08,TRADE,12.83,1100
271,2016-08-18 10:10:08,TRADE,12.83,10000
272,2016-08-18 10:10:08,TRADE,12.83,5000
273,2016-08-18 10:10:08,BID,12.83,2400
274,2016-08-18 10:10:08,ASK,12.84,42500
275,2016-08-18 10:10:08,BID,12.83,7400
276,2016-08-18 10:10:08,ASK,12.84,42400
277,2016-08-18 10:10:08,ASK,12.84,29900
279,2016-08-18 10:10:08,ASK,12.84,24900
280,2016-08-18 10:10:08,ASK,12.84,22200
281,2016-08-18 10:10:08,ASK,12.84,22300
283,2016-08-18 10:10:08,TRADE,12.83,11000
284,2016-08-18 10:10:09,ASK,12.85,100
285,2016-08-18 10:10:09,ASK,12.84,22800
288,2016-08-18 10:10:10,ASK,12.84,21800
289,2016-08-18 10:10:10,BID,12.83,8400
290,2016-08-18 10:10:10,ASK,12.84,21600
291,2016-08-18 10:10:12,TRADE,12.83,2400
292,2016-08-18 10:10:12,TRADE,12.83,3600
293,2016-08-18 10:10:12,BID,12.83,2400
294,2016-08-18 10:10:12,ASK,12.84,26600
295,2016-08-18 10:10:12,ASK,12.84,39100
296,2016-08-18 10:10:14,TRADE,12.84,2100
297,2016-08-18 10:10:14,TRADE,12.84,1900
298,2016-08-18 10:10:14,ASK,12.84,35100
299,2016-08-18 10:10:14,ASK,12.84,22600
300,2016-08-18 10:10:14,TRADE,12.84,200
301,2016-08-18 10:10:14,ASK,12.84,22400
302,2016-08-18 10:10:14,TRADE,12.83,1400
303,2016-08-18 10:10:14,TRADE,12.83,200
304,2016-08-18 10:10:14,BID,12.83,800
305,2016-08-18 10:10:14,BID,12.83,5800
306,2016-08-18 10:10:14,BID,12.83,6300
307,2016-08-18 10:10:15,BID,12.83,9300
308,2016-08-18 10:10:15,BID,12.83,9400
309,2016-08-18 10:10:16,BID,12.83,11400
310,2016-08-18 10:10:17,TRADE,12.84,4900
311,2016-08-18 10:10:17,TRADE,12.84,500
312,2016-08-18 10:10:17,TRADE,12.84,9000
313,2016-08-18 10:10:17,TRADE,12.84,1900
314,2016-08-18 10:10:17,TRADE,12.84,500
315,2016-08-18 10:10:17,TRADE,12.84,100
316,2016-08-18 10:10:17,TRADE,12.84,500
317,2016-08-18 10:10:17,TRADE,12.84,5000
318,2016-08-18 10:10:17,BID,12.84,2600
319,2016-08-18 10:10:17,ASK,12.85,55100
320,2016-08-18 10:10:17,BID,12.84,7600
321,2016-08-18 10:10:17,ASK,12.85,55600
322,2016-08-18 10:10:17,ASK,12.85,55500
323,2016-08-18 10:10:17,ASK,12.85,43000
324,2016-08-18 10:10:17,TRADE,12.84,100
325,2016-08-18 10:10:17,BID,12.84,7500
328,2016-08-18 10:10:17,ASK,12.85,100
330,2016-08-18 10:10:19,TRADE,12.84,200
331,2016-08-18 10:10:19,BID,12.84,7300
332,2016-08-18 10:10:19,ASK,12.85,42800
333,2016-08-18 10:10:19,ASK,12.85,43000
334,2016-08-18 10:10:19,ASK,12.85,41500
335,2016-08-18 10:10:20,BID,12.84,8400
336,2016-08-18 10:10:20,ASK,12.85,41600
337,2016-08-18 10:10:22,TRADE,12.84,900
338,2016-08-18 10:10:22,BID,12.84,7500
339,2016-08-18 10:10:23,TRADE,12.85,1400
340,2016-08-18 10:10:23,TRADE,12.85,200
341,2016-08-18 10:10:23,TRADE,12.85,400
342,2016-08-18 10:10:23,ASK,12.85,39600
343,2016-08-18 10:10:23,TRADE,12.85,100
344,2016-08-18 10:10:23,ASK,12.85,39500
345,2016-08-18 10:10:23,TRADE,12.85,300
346,2016-08-18 10:10:23,ASK,12.85,39200
347,2016-08-18 10:10:23,TRADE,12.84,200
348,2016-08-18 10:10:23,BID,12.84,7300
349,2016-08-18 10:10:23,ASK,12.85,39000
350,2016-08-18 10:10:23,ASK,12.85,39200
351,2016-08-18 10:10:23,TRADE,12.84,500
352,2016-08-18 10:10:23,BID,12.84,6800
353,2016-08-18 10:10:23,TRADE,12.85,200
354,2016-08-18 10:10:23,TRADE,12.85,500
355,2016-08-18 10:10:23,TRADE,12.85,2000
356,2016-08-18 10:10:23,TRADE,12.85,11000
357,2016-08-18 10:10:23,TRADE,12.85,100
358,2016-08-18 10:10:23,TRADE,12.85,600
359,2016-08-18 10:10:23,TRADE,12.85,200
360,2016-08-18 10:10:23,TRADE,12.85,8200
361,2016-08-18 10:10:23,TRADE,12.85,5000
362,2016-08-18 10:10:23,TRADE,12.85,10000
363,2016-08-18 10:10:23,TRADE,12.85,600
364,2016-08-18 10:10:23,TRADE,12.85,500
365,2016-08-18 10:10:23,TRADE,12.85,100
366,2016-08-18 10:10:23,TRADE,12.85,200
367,2016-08-18 10:10:23,BID,12.85,2800
368,2016-08-18 10:10:23,ASK,12.86,28200
369,2016-08-18 10:10:23,BID,12.85,7800
370,2016-08-18 10:10:23,ASK,12.86,28700
371,2016-08-18 10:10:23,ASK,12.86,28600
372,2016-08-18 10:10:23,ASK,12.86,16100
373,2016-08-18 10:10:23,TRADE,12.85,2000
374,2016-08-18 10:10:23,BID,12.85,5800
375,2016-08-18 10:10:23,BID,12.85,5900
376,2016-08-18 10:10:23,TRADE,12.86,100
377,2016-08-18 10:10:23,BID,12.85,5800
378,2016-08-18 10:10:23,ASK,12.86,16000
379,2016-08-18 10:10:23,TRADE,12.85,200
380,2016-08-18 10:10:23,BID,12.85,5600
381,2016-08-18 10:10:23,ASK,12.86,15900
382,2016-08-18 10:10:23,TRADE,12.85,200
383,2016-08-18 10:10:23,BID,12.85,5400
385,2016-08-18 10:10:23,TRADE,12.85,100
386,2016-08-18 10:10:23,BID,12.85,5300
387,2016-08-18 10:10:23,TRADE,12.85,200
388,2016-08-18 10:10:23,BID,12.85,5100
389,2016-08-18 10:10:23,TRADE,12.85,100
390,2016-08-18 10:10:23,TRADE,12.85,100
391,2016-08-18 10:10:23,BID,12.85,4900
392,2016-08-18 10:10:23,TRADE,12.85,200
393,2016-08-18 10:10:23,BID,12.85,4700
394,2016-08-18 10:10:23,TRADE,12.85,100
395,2016-08-18 10:10:23,BID,12.85,4600
396,2016-08-18 10:10:23,TRADE,12.85,200
397,2016-08-18 10:10:23,BID,12.85,4400
398,2016-08-18 10:10:23,TRADE,12.85,200
399,2016-08-18 10:10:23,BID,12.85,4200
400,2016-08-18 10:10:23,TRADE,12.85,200
401,2016-08-18 10:10:23,BID,12.85,4000
402,2016-08-18 10:10:23,TRADE,12.85,100
403,2016-08-18 10:10:23,BID,12.85,3900
404,2016-08-18 10:10:23,TRADE,12.85,200
405,2016-08-18 10:10:23,BID,12.85,3700
406,2016-08-18 10:10:23,TRADE,12.85,200
407,2016-08-18 10:10:23,BID,12.85,3500
408,2016-08-18 10:10:23,TRADE,12.85,200
409,2016-08-18 10:10:23,BID,12.85,3300
410,2016-08-18 10:10:23,TRADE,12.85,200
411,2016-08-18 10:10:23,BID,12.85,3100
412,2016-08-18 10:10:23,TRADE,12.85,200
413,2016-08-18 10:10:23,BID,12.85,2900
414,2016-08-18 10:10:23,TRADE,12.85,200
415,2016-08-18 10:10:23,BID,12.85,2700
416,2016-08-18 10:10:23,TRADE,12.85,100
417,2016-08-18 10:10:23,BID,12.85,2600
418,2016-08-18 10:10:23,TRADE,12.85,200
419,2016-08-18 10:10:23,BID,12.85,2400
420,2016-08-18 10:10:23,TRADE,12.85,200
421,2016-08-18 10:10:23,BID,12.85,2200
422,2016-08-18 10:10:23,TRADE,12.85,200
423,2016-08-18 10:10:23,BID,12.85,2000
424,2016-08-18 10:10:23,TRADE,12.85,100
425,2016-08-18 10:10:23,BID,12.85,1900
426,2016-08-18 10:10:23,TRADE,12.85,200
427,2016-08-18 10:10:23,BID,12.85,1700
428,2016-08-18 10:10:23,TRADE,12.85,200
429,2016-08-18 10:10:23,BID,12.85,1500
430,2016-08-18 10:10:23,TRADE,12.85,200
431,2016-08-18 10:10:23,BID,12.85,1300
432,2016-08-18 10:10:23,TRADE,12.85,100
433,2016-08-18 10:10:23,BID,12.85,1200
434,2016-08-18 10:10:23,ASK,12.86,16100
438,2016-08-18 10:10:24,TRADE,12.85,100
439,2016-08-18 10:10:24,BID,12.85,1100
441,2016-08-18 10:10:24,TRADE,12.85,100
442,2016-08-18 10:10:24,BID,12.85,1000
443,2016-08-18 10:10:24,BID,12.85,2200
444,2016-08-18 10:10:24,TRADE,12.86,300
445,2016-08-18 10:10:24,ASK,12.86,15800
446,2016-08-18 10:10:25,TRADE,12.86,2000
447,2016-08-18 10:10:25,ASK,12.86,13800
448,2016-08-18 10:10:26,TRADE,12.86,1000
449,2016-08-18 10:10:26,ASK,12.86,12800
450,2016-08-18 10:10:26,ASK,12.86,10800
451,2016-08-18 10:10:28,TRADE,12.86,100
452,2016-08-18 10:10:28,ASK,12.86,10700
453,2016-08-18 10:10:29,TRADE,12.85,1000
454,2016-08-18 10:10:29,TRADE,12.85,1200
455,2016-08-18 10:10:29,BID,12.84,21300
456,2016-08-18 10:10:29,ASK,12.85,2800
457,2016-08-18 10:10:29,BID,12.84,8800
461,2016-08-18 10:10:30,TRADE,12.85,1000
462,2016-08-18 10:10:30,ASK,12.85,1800
463,2016-08-18 10:10:31,BID,12.84,9500
464,2016-08-18 10:10:32,TRADE,12.85,1800
465,2016-08-18 10:10:32,ASK,12.86,23200
466,2016-08-18 10:10:32,TRADE,12.86,1200
466,2016-08-18 10:10:32,ASK,12.86,22000
467,2016-08-18 10:10:32,BID,12.85,300
468,2016-08-18 10:10:32,BID,12.85,700
469,2016-08-18 10:10:32,ASK,12.86,9500
470,2016-08-18 10:10:32,BID,12.85,5700
471,2016-08-18 10:10:32,BID,12.85,6200
473,2016-08-18 10:10:33,BID,12.85,8200
474,2016-08-18 10:10:34,TRADE,12.85,200
475,2016-08-18 10:10:34,BID,12.85,8000
476,2016-08-18 10:10:34,ASK,12.86,9300
477,2016-08-18 10:10:34,BID,12.85,7500
478,2016-08-18 10:10:34,ASK,12.86,9500
479,2016-08-18 10:10:34,BID,12.85,7600
480,2016-08-18 10:10:34,BID,12.85,47600
481,2016-08-18 10:10:34,TRADE,12.86,300
482,2016-08-18 10:10:34,TRADE,12.86,700
483,2016-08-18 10:10:34,ASK,12.86,8500
484,2016-08-18 10:10:34,BID,12.85,48100
485,2016-08-18 10:10:35,ASK,12.86,7000
486,2016-08-18 10:10:35,ASK,12.86,2000
487,2016-08-18 10:10:35,ASK,12.86,1500
488,2016-08-18 10:10:35,TRADE,12.85,100
489,2016-08-18 10:10:35,BID,12.85,48000
490,2016-08-18 10:10:35,BID,12.85,48600
491,2016-08-18 10:10:36,BID,12.85,58600
492,2016-08-18 10:10:36,ASK,12.86,1600
493,2016-08-18 10:10:37,TRADE,12.85,400
494,2016-08-18 10:10:37,TRADE,12.85,600
495,2016-08-18 10:10:37,BID,12.85,57600
496,2016-08-18 10:10:37,ASK,12.86,6600
497,2016-08-18 10:10:37,ASK,12.86,7100
498,2016-08-18 10:10:37,ASK,12.86,7400
499,2016-08-18 10:10:37,TRADE,12.85,200
500,2016-08-18 10:10:37,BID,12.85,57400
501,2016-08-18 10:10:37,ASK,12.86,7200
502,2016-08-18 10:10:37,ASK,12.86,7400
503,2016-08-18 10:10:37,ASK,12.86,12400
504,2016-08-18 10:10:37,TRADE,12.86,300
505,2016-08-18 10:10:37,TRADE,12.86,1000
506,2016-08-18 10:10:37,TRADE,12.86,100
507,2016-08-18 10:10:37,TRADE,12.86,3600
508,2016-08-18 10:10:37,ASK,12.86,7400
509,2016-08-18 10:10:37,ASK,12.86,7100
510,2016-08-18 10:10:37,ASK,12.86,6600
511,2016-08-18 10:10:38,ASK,12.86,6900
512,2016-08-18 10:10:38,TRADE,12.86,1400
513,2016-08-18 10:10:38,TRADE,12.86,200
514,2016-08-18 10:10:38,TRADE,12.86,3400
515,2016-08-18 10:10:38,ASK,12.86,1900
516,2016-08-18 10:10:38,ASK,12.86,1600
517,2016-08-18 10:10:38,BID,12.85,57600
518,2016-08-18 10:10:38,BID,12.85,70100
519,2016-08-18 10:10:39,ASK,12.86,11600
520,2016-08-18 10:10:39,BID,12.85,57600
521,2016-08-18 10:10:39,ASK,12.86,11900
522,2016-08-18 10:10:39,ASK,12.86,16900
523,2016-08-18 10:10:39,TRADE,12.85,2000
524,2016-08-18 10:10:39,BID,12.85,55600
525,2016-08-18 10:10:39,ASK,12.86,17400
526,2016-08-18 10:10:39,TRADE,12.85,1900
527,2016-08-18 10:10:39,BID,12.85,53700
528,2016-08-18 10:10:39,TRADE,12.86,1000
529,2016-08-18 10:10:39,ASK,12.86,16400
530,2016-08-18 10:10:39,ASK,12.86,15900
531,2016-08-18 10:10:40,BID,12.85,54700
532,2016-08-18 10:10:40,TRADE,12.86,600
533,2016-08-18 10:10:40,TRADE,12.86,1100
534,2016-08-18 10:10:40,ASK,12.86,14200
535,2016-08-18 10:10:40,TRADE,12.85,300
536,2016-08-18 10:10:40,TRADE,12.85,500
537,2016-08-18 10:10:40,BID,12.85,53900
538,2016-08-18 10:10:40,BID,12.85,63900
539,2016-08-18 10:10:40,BID,12.85,64000
540,2016-08-18 10:10:40,ASK,12.86,9200
541,2016-08-18 10:10:41,ASK,12.86,8900
542,2016-08-18 10:10:41,ASK,12.86,20600
543,2016-08-18 10:10:41,ASK,12.86,25600
544,2016-08-18 10:10:43,TRADE,12.85,1500
545,2016-08-18 10:10:43,TRADE,12.85,100
546,2016-08-18 10:10:43,TRADE,12.85,1500
547,2016-08-18 10:10:43,BID,12.85,60900
548,2016-08-18 10:10:43,ASK,12.86,13900
549,2016-08-18 10:10:43,BID,12.85,62000
550,2016-08-18 10:10:43,ASK,12.86,22400
551,2016-08-18 10:10:43,BID,12.85,62100
552,2016-08-18 10:10:43,TRADE,12.85,600
553,2016-08-18 10:10:43,BID,12.85,61500
555,2016-08-18 10:10:43,TRADE,12.86,3600
556,2016-08-18 10:10:43,ASK,12.86,18800
558,2016-08-18 10:10:44,TRADE,12.86,2100
559,2016-08-18 10:10:44,ASK,12.86,16700
560,2016-08-18 10:10:44,BID,12.85,76800
561,2016-08-18 10:10:44,TRADE,12.85,600
562,2016-08-18 10:10:44,BID,12.85,76200
563,2016-08-18 10:10:44,ASK,12.86,8200
564,2016-08-18 10:10:44,ASK,12.86,3200
565,2016-08-18 10:10:44,ASK,12.86,11100
566,2016-08-18 10:10:45,TRADE,12.86,400
567,2016-08-18 10:10:45,ASK,12.86,10700
568,2016-08-18 10:10:45,TRADE,12.86,2800
