,Date,Type,Price,Size
62,2016-08-09 10:07:22,BID,11.94,100
63,2016-08-09 10:07:22,TRADE,11.94,100
64,2016-08-09 10:07:22,BID,11.92,4600
65,2016-08-09 10:07:22,ASK,11.95,500
66,2016-08-09 10:07:22,BID,11.92,9600
67,2016-08-09 10:07:22,BID,11.93,5000
68,2016-08-09 10:07:22,ASK,11.95,5500
69,2016-08-09 10:07:22,BID,11.93,10000
70,2016-08-09 10:07:22,TRADE,11.93,100
71,2016-08-09 10:07:22,BID,11.93,9900
72,2016-08-09 10:07:22,TRADE,11.93,800
73,2016-08-09 10:07:22,BID,11.93,9100
74,2016-08-09 10:07:22,TRADE,11.93,4100
75,2016-08-09 10:07:22,TRADE,11.93,5000
76,2016-08-09 10:07:22,BID,11.92,9600
77,2016-08-09 10:07:22,BID,11.92,4600
78,2016-08-09 10:07:22,BID,11.92,5100
79,2016-08-09 10:07:22,BID,11.92,5600
80,2016-08-09 10:07:22,ASK,11.95,5000
81,2016-08-09 10:07:22,ASK,11.95,5500
82,2016-08-09 10:07:22,TRADE,11.92,100
83,2016-08-09 10:07:22,BID,11.92,5500
84,2016-08-09 10:07:23,BID,11.92,5600
85,2016-08-09 10:07:23,ASK,11.95,10500
86,2016-08-09 10:07:24,TRADE,11.95,1900
87,2016-08-09 10:07:24,ASK,11.95,8600
88,2016-08-09 10:07:24,ASK,11.95,3600
89,2016-08-09 10:07:24,BID,11.92,7400
90,2016-08-09 10:07:24,BID,11.92,8800
91,2016-08-09 10:07:24,TRADE,11.95,1800
92,2016-08-09 10:07:24,BID,11.92,7000
93,2016-08-09 10:07:24,ASK,11.95,1800
94,2016-08-09 10:07:24,TRADE,11.95,1300
95,2016-08-09 10:07:24,TRADE,11.95,100
96,2016-08-09 10:07:24,BID,11.92,5600
97,2016-08-09 10:07:24,ASK,11.95,400
98,2016-08-09 10:07:24,ASK,11.96,17000
99,2016-08-09 10:07:24,BID,11.92,10600
100,2016-08-09 10:07:24,ASK,11.95,300
101,2016-08-09 10:07:24,BID,11.93,5000
102,2016-08-09 10:07:24,ASK,11.95,5300
103,2016-08-09 10:07:24,BID,11.93,10000
104,2016-08-09 10:07:24,TRADE,11.93,100
105,2016-08-09 10:07:24,BID,11.93,9900
106,2016-08-09 10:07:24,TRADE,11.93,900
107,2016-08-09 10:07:24,BID,11.93,9000
108,2016-08-09 10:07:25,BID,11.93,10200
109,2016-08-09 10:07:25,TRADE,11.95,300
110,2016-08-09 10:07:25,TRADE,11.95,3000
111,2016-08-09 10:07:25,ASK,11.95,2000
112,2016-08-09 10:07:25,ASK,11.95,2100
113,2016-08-09 10:07:25,TRADE,11.95,100
114,2016-08-09 10:07:25,ASK,11.95,2000
115,2016-08-09 10:07:26,BID,11.93,11300
116,2016-08-09 10:07:26,TRADE,11.95,100
117,2016-08-09 10:07:26,ASK,11.95,1900
118,2016-08-09 10:07:28,BID,11.93,11400
119,2016-08-09 10:07:30,ASK,11.95,1800
120,2016-08-09 10:07:30,TRADE,11.95,1100
121,2016-08-09 10:07:30,BID,11.93,10300
122,2016-08-09 10:07:30,ASK,11.95,700
123,2016-08-09 10:07:30,BID,11.93,11300
124,2016-08-09 10:07:30,BID,11.93,12000
125,2016-08-09 10:07:30,TRADE,11.95,700
126,2016-08-09 10:07:30,BID,11.95,300
127,2016-08-09 10:07:30,ASK,11.96,22000
128,2016-08-09 10:07:30,TRADE,11.95,300
129,2016-08-09 10:07:30,BID,11.93,11000
130,2016-08-09 10:07:30,ASK,11.96,17000
131,2016-08-09 10:07:30,ASK,11.95,5000
132,2016-08-09 10:07:30,BID,11.94,5000
134,2016-08-09 10:07:30,TRADE,11.94,5000
135,2016-08-09 10:07:30,BID,11.93,12000
136,2016-08-09 10:07:30,TRADE,11.93,1200
136,2016-08-09 10:07:30,BID,11.93,10800
137,2016-08-09 10:07:30,BID,11.93,8000
138,2016-08-09 10:07:30,TRADE,11.93,5000
139,2016-08-09 10:07:30,TRADE,11.93,100
140,2016-08-09 10:07:30,BID,11.93,2900
141,2016-08-09 10:07:30,BID,11.93,7900
142,2016-08-09 10:07:32,BID,11.93,8400
143,2016-08-09 10:07:33,BID,11.93,8900
144,2016-08-09 10:07:33,ASK,11.95,5500
145,2016-08-09 10:07:34,ASK,11.95,8500
146,2016-08-09 10:07:34,TRADE,11.95,500
147,2016-08-09 10:07:34,BID,11.93,8400
148,2016-08-09 10:07:34,ASK,11.95,8000
149,2016-08-09 10:07:34,TRADE,11.95,700
150,2016-08-09 10:07:34,BID,11.93,7700
151,2016-08-09 10:07:34,ASK,11.95,7300
152,2016-08-09 10:07:34,BID,11.93,12700
153,2016-08-09 10:07:36,BID,11.93,13200
154,2016-08-09 10:07:37,BID,11.93,23200
155,2016-08-09 10:07:38,TRADE,11.95,500
156,2016-08-09 10:07:38,BID,11.93,22700
157,2016-08-09 10:07:38,ASK,11.95,6800
158,2016-08-09 10:07:38,BID,11.93,23100
159,2016-08-09 10:07:38,BID,11.93,23300
160,2016-08-09 10:07:38,TRADE,11.95,200
161,2016-08-09 10:07:38,BID,11.93,23100
162,2016-08-09 10:07:38,ASK,11.95,6600
163,2016-08-09 10:07:38,TRADE,11.95,400
164,2016-08-09 10:07:38,BID,11.93,22700
165,2016-08-09 10:07:38,ASK,11.95,6200
166,2016-08-09 10:07:40,BID,11.93,22900
167,2016-08-09 10:07:40,BID,11.93,26800
168,2016-08-09 10:07:42,BID,11.93,27100
169,2016-08-09 10:07:43,BID,11.94,2300
170,2016-08-09 10:07:43,ASK,11.95,14700
171,2016-08-09 10:07:44,TRADE,11.95,200
172,2016-08-09 10:07:44,ASK,11.95,14500
173,2016-08-09 10:07:44,BID,11.94,2500
174,2016-08-09 10:07:44,BID,11.94,2600
175,2016-08-09 10:07:44,TRADE,11.95,200
176,2016-08-09 10:07:44,BID,11.94,2400
177,2016-08-09 10:07:44,ASK,11.95,14300
178,2016-08-09 10:07:44,TRADE,11.95,100
179,2016-08-09 10:07:44,BID,11.94,2300
180,2016-08-09 10:07:44,ASK,11.95,14200
181,2016-08-09 10:07:45,TRADE,11.95,100
182,2016-08-09 10:07:45,ASK,11.95,14100
183,2016-08-09 10:07:45,BID,11.94,3500
184,2016-08-09 10:07:46,BID,11.94,6700
185,2016-08-09 10:07:46,TRADE,11.95,100
186,2016-08-09 10:07:46,ASK,11.95,14000
187,2016-08-09 10:07:46,ASK,11.95,14100
188,2016-08-09 10:07:46,BID,11.94,3500
189,2016-08-09 10:07:48,BID,11.94,3600
190,2016-08-09 10:07:48,BID,11.94,3700
191,2016-08-09 10:07:49,TRADE,11.95,100
192,2016-08-09 10:07:49,BID,11.94,3600
193,2016-08-09 10:07:49,ASK,11.95,14000
194,2016-08-09 10:07:54,BID,11.94,8600
195,2016-08-09 10:07:54,TRADE,11.94,2000
196,2016-08-09 10:07:54,BID,11.94,6600
197,2016-08-09 10:07:55,BID,11.94,7600
198,2016-08-09 10:07:56,TRADE,11.95,100
199,2016-08-09 10:07:56,ASK,11.95,13900
200,2016-08-09 10:07:58,TRADE,11.95,100
201,2016-08-09 10:07:58,ASK,11.95,13800
202,2016-08-09 10:07:59,TRADE,11.94,300
203,2016-08-09 10:07:59,TRADE,11.94,600
204,2016-08-09 10:07:59,BID,11.94,6700
205,2016-08-09 10:07:59,TRADE,11.95,1000
206,2016-08-09 10:07:59,ASK,11.95,12800
207,2016-08-09 10:08:00,TRADE,11.94,200
208,2016-08-09 10:08:00,BID,11.94,6500
209,2016-08-09 10:08:00,TRADE,11.94,100
210,2016-08-09 10:08:00,BID,11.94,6400
211,2016-08-09 10:08:00,TRADE,11.94,100
212,2016-08-09 10:08:00,BID,11.94,6300
213,2016-08-09 10:08:00,TRADE,11.94,100
214,2016-08-09 10:08:00,BID,11.94,6200
215,2016-08-09 10:08:00,TRADE,11.94,100
216,2016-08-09 10:08:00,BID,11.94,6100
217,2016-08-09 10:08:00,TRADE,11.94,100
218,2016-08-09 10:08:00,TRADE,11.94,300
219,2016-08-09 10:08:00,BID,11.94,5700
220,2016-08-09 10:08:00,TRADE,11.94,4700
221,2016-08-09 10:08:00,TRADE,11.94,1000
222,2016-08-09 10:08:00,BID,11.93,26700
223,2016-08-09 10:08:00,BID,11.93,21700
224,2016-08-09 10:08:01,BID,11.93,22200
225,2016-08-09 10:08:02,ASK,11.95,12700
226,2016-08-09 10:08:03,BID,11.93,22300
227,2016-08-09 10:08:03,BID,11.94,2000
228,2016-08-09 10:08:03,BID,11.94,2200
229,2016-08-09 10:08:03,TRADE,11.94,200
230,2016-08-09 10:08:03,BID,11.94,2000
231,2016-08-09 10:08:04,TRADE,11.94,100
232,2016-08-09 10:08:04,BID,11.94,1900
233,2016-08-09 10:08:04,TRADE,11.94,100
234,2016-08-09 10:08:04,BID,11.94,1800
235,2016-08-09 10:08:04,TRADE,11.94,100
236,2016-08-09 10:08:04,BID,11.94,1700
237,2016-08-09 10:08:04,TRADE,11.94,100
238,2016-08-09 10:08:04,BID,11.94,1600
239,2016-08-09 10:08:04,TRADE,11.94,100
240,2016-08-09 10:08:04,BID,11.94,1500
241,2016-08-09 10:08:04,TRADE,11.94,100
242,2016-08-09 10:08:04,BID,11.94,1400
243,2016-08-09 10:08:04,TRADE,11.94,100
244,2016-08-09 10:08:04,BID,11.94,1300
245,2016-08-09 10:08:04,TRADE,11.94,100
246,2016-08-09 10:08:04,BID,11.94,1200
247,2016-08-09 10:08:04,TRADE,11.94,100
248,2016-08-09 10:08:04,BID,11.94,1100
249,2016-08-09 10:08:05,TRADE,11.94,100
250,2016-08-09 10:08:05,BID,11.94,1000
251,2016-08-09 10:08:05,TRADE,11.94,100
252,2016-08-09 10:08:05,BID,11.94,900
253,2016-08-09 10:08:05,TRADE,11.94,100
254,2016-08-09 10:08:05,BID,11.94,800
255,2016-08-09 10:08:05,TRADE,11.94,100
256,2016-08-09 10:08:05,BID,11.94,700
257,2016-08-09 10:08:05,BID,11.94,1100
258,2016-08-09 10:08:05,TRADE,11.94,100
259,2016-08-09 10:08:05,BID,11.94,1000
260,2016-08-09 10:08:05,TRADE,11.94,100
261,2016-08-09 10:08:05,BID,11.94,900
262,2016-08-09 10:08:05,TRADE,11.94,100
263,2016-08-09 10:08:05,BID,11.94,800
264,2016-08-09 10:08:05,TRADE,11.94,200
265,2016-08-09 10:08:05,TRADE,11.94,100
266,2016-08-09 10:08:05,BID,11.94,500
267,2016-08-09 10:08:05,TRADE,11.94,100
268,2016-08-09 10:08:05,BID,11.94,400
269,2016-08-09 10:08:06,TRADE,11.94,100
270,2016-08-09 10:08:06,BID,11.94,300
271,2016-08-09 10:08:06,TRADE,11.94,100
272,2016-08-09 10:08:06,BID,11.94,200
273,2016-08-09 10:08:06,TRADE,11.94,100
274,2016-08-09 10:08:06,BID,11.94,100
275,2016-08-09 10:08:06,TRADE,11.94,100
276,2016-08-09 10:08:06,BID,11.93,24800
277,2016-08-09 10:08:06,TRADE,11.93,100
278,2016-08-09 10:08:06,BID,11.93,24700
279,2016-08-09 10:08:06,BID,11.93,24800
280,2016-08-09 10:08:08,BID,11.93,26800
281,2016-08-09 10:08:08,BID,11.93,31800
282,2016-08-09 10:08:12,ASK,11.95,14200
283,2016-08-09 10:08:14,TRADE,11.95,700
284,2016-08-09 10:08:14,TRADE,11.95,400
285,2016-08-09 10:08:14,ASK,11.95,13100
286,2016-08-09 10:08:14,ASK,11.95,18100
288,2016-08-09 10:08:19,ASK,11.95,9600
289,2016-08-09 10:08:19,ASK,11.95,10600
290,2016-08-09 10:08:19,BID,11.93,34800
291,2016-08-09 10:08:19,TRADE,11.95,100
292,2016-08-09 10:08:19,TRADE,11.95,3000
293,2016-08-09 10:08:19,TRADE,11.95,1500
294,2016-08-09 10:08:19,TRADE,11.95,5000
295,2016-08-09 10:08:19,TRADE,11.95,400
296,2016-08-09 10:08:19,ASK,11.95,600
297,2016-08-09 10:08:19,BID,11.94,5000
298,2016-08-09 10:08:19,ASK,11.95,5600
299,2016-08-09 10:08:19,BID,11.94,10000
300,2016-08-09 10:08:19,TRADE,11.94,2200
301,2016-08-09 10:08:19,BID,11.94,7800
302,2016-08-09 10:08:21,TRADE,11.95,600
303,2016-08-09 10:08:21,TRADE,11.95,4400
304,2016-08-09 10:08:21,ASK,11.95,600
305,2016-08-09 10:08:21,BID,11.94,8600
306,2016-08-09 10:08:21,TRADE,11.94,1400
307,2016-08-09 10:08:21,BID,11.94,7200
308,2016-08-09 10:08:21,TRADE,11.94,400
309,2016-08-09 10:08:21,BID,11.94,6800
310,2016-08-09 10:08:22,TRADE,11.94,100
311,2016-08-09 10:08:22,BID,11.94,6700
312,2016-08-09 10:08:22,TRADE,11.95,500
313,2016-08-09 10:08:22,ASK,11.95,100
314,2016-08-09 10:08:23,BID,11.94,6800
315,2016-08-09 10:08:23,BID,11.94,7400
316,2016-08-09 10:08:23,TRADE,11.94,100
317,2016-08-09 10:08:23,BID,11.94,7300
318,2016-08-09 10:08:23,BID,11.94,7400
319,2016-08-09 10:08:24,TRADE,11.95,100
320,2016-08-09 10:08:24,ASK,11.96,11100
321,2016-08-09 10:08:24,TRADE,11.96,2000
322,2016-08-09 10:08:24,TRADE,11.96,400
322,2016-08-09 10:08:24,ASK,11.96,8700
323,2016-08-09 10:08:24,ASK,11.95,5000
324,2016-08-09 10:08:24,TRADE,11.95,100
325,2016-08-09 10:08:24,ASK,11.95,4900
326,2016-08-09 10:08:24,BID,11.94,2400
327,2016-08-09 10:08:25,ASK,11.95,5000
328,2016-08-09 10:08:25,TRADE,11.94,500
329,2016-08-09 10:08:25,BID,11.94,1900
330,2016-08-09 10:08:25,TRADE,11.94,200
331,2016-08-09 10:08:25,BID,11.94,1700
332,2016-08-09 10:08:26,BID,11.94,3700
333,2016-08-09 10:08:29,BID,11.94,3600
334,2016-08-09 10:08:29,ASK,11.95,5100
335,2016-08-09 10:08:30,TRADE,11.95,4900
336,2016-08-09 10:08:30,TRADE,11.95,100
337,2016-08-09 10:08:30,TRADE,11.95,100
338,2016-08-09 10:08:30,BID,11.95,400
339,2016-08-09 10:08:30,ASK,11.96,13600
340,2016-08-09 10:08:30,ASK,11.96,8600
341,2016-08-09 10:08:30,ASK,11.96,8700
342,2016-08-09 10:08:30,TRADE,11.95,400
343,2016-08-09 10:08:30,BID,11.94,8600
344,2016-08-09 10:08:30,TRADE,11.94,100
345,2016-08-09 10:08:30,TRADE,11.94,400
345,2016-08-09 10:08:30,BID,11.94,8100
346,2016-08-09 10:08:30,BID,11.94,13100
347,2016-08-09 10:08:30,BID,11.95,400
348,2016-08-09 10:08:30,BID,11.95,1300
349,2016-08-09 10:08:31,BID,11.95,2300
350,2016-08-09 10:08:32,TRADE,11.95,300
351,2016-08-09 10:08:32,BID,11.95,2000
352,2016-08-09 10:08:32,ASK,11.96,8600
353,2016-08-09 10:08:32,TRADE,11.96,500
354,2016-08-09 10:08:32,ASK,11.96,8100
355,2016-08-09 10:08:32,TRADE,11.95,100
356,2016-08-09 10:08:32,BID,11.95,1900
357,2016-08-09 10:08:32,TRADE,11.96,1000
358,2016-08-09 10:08:32,ASK,11.96,7100
359,2016-08-09 10:08:32,TRADE,11.95,300
360,2016-08-09 10:08:32,BID,11.95,1600
361,2016-08-09 10:08:33,BID,11.95,1700
362,2016-08-09 10:08:35,BID,11.95,6700
363,2016-08-09 10:08:36,TRADE,11.95,600
364,2016-08-09 10:08:36,TRADE,11.95,1000
365,2016-08-09 10:08:36,TRADE,11.95,100
366,2016-08-09 10:08:36,TRADE,11.95,2500
367,2016-08-09 10:08:36,BID,11.95,2500
368,2016-08-09 10:08:36,BID,11.94,12700
369,2016-08-09 10:08:36,BID,11.94,7700
370,2016-08-09 10:08:36,ASK,11.95,300
371,2016-08-09 10:08:36,ASK,11.95,5300
372,2016-08-09 10:08:36,TRADE,11.95,300
373,2016-08-09 10:08:36,TRADE,11.95,5000
374,2016-08-09 10:08:36,BID,11.95,4700
375,2016-08-09 10:08:36,ASK,11.96,7200
376,2016-08-09 10:08:36,ASK,11.96,7100
377,2016-08-09 10:08:36,TRADE,11.95,1000
378,2016-08-09 10:08:36,BID,11.95,3700
379,2016-08-09 10:08:36,TRADE,11.95,1900
380,2016-08-09 10:08:36,BID,11.95,1800
381,2016-08-09 10:08:39,ASK,11.96,7200
382,2016-08-09 10:08:40,TRADE,11.95,100
383,2016-08-09 10:08:40,BID,11.95,1700
384,2016-08-09 10:08:40,TRADE,11.95,1700
385,2016-08-09 10:08:40,BID,11.94,13700
386,2016-08-09 10:08:40,TRADE,11.96,1000
387,2016-08-09 10:08:40,ASK,11.96,6200
388,2016-08-09 10:08:40,TRADE,11.96,2100
389,2016-08-09 10:08:40,TRADE,11.96,1500
390,2016-08-09 10:08:40,ASK,11.96,2600
391,2016-08-09 10:08:40,ASK,11.96,7600
392,2016-08-09 10:08:42,ASK,11.95,300
393,2016-08-09 10:08:42,TRADE,11.94,600
394,2016-08-09 10:08:42,TRADE,11.94,200
395,2016-08-09 10:08:42,BID,11.94,12900
396,2016-08-09 10:08:42,TRADE,11.95,100
397,2016-08-09 10:08:42,ASK,11.95,200
398,2016-08-09 10:08:42,TRADE,11.94,300
399,2016-08-09 10:08:42,BID,11.94,12600
400,2016-08-09 10:08:42,BID,11.94,11600
401,2016-08-09 10:08:42,BID,11.94,11500
402,2016-08-09 10:08:42,ASK,11.95,5200
403,2016-08-09 10:08:43,TRADE,11.95,200
404,2016-08-09 10:08:43,TRADE,11.95,300
405,2016-08-09 10:08:43,ASK,11.95,4700
406,2016-08-09 10:08:44,BID,11.94,19500
407,2016-08-09 10:08:44,ASK,11.95,5000
408,2016-08-09 10:08:44,ASK,11.95,5300
409,2016-08-09 10:08:44,ASK,11.95,5700
410,2016-08-09 10:08:44,TRADE,11.94,100
411,2016-08-09 10:08:44,BID,11.94,19400
412,2016-08-09 10:08:44,TRADE,11.95,3000
413,2016-08-09 10:08:44,ASK,11.95,2700
414,2016-08-09 10:08:44,ASK,11.95,2300
415,2016-08-09 10:08:44,TRADE,11.94,700
416,2016-08-09 10:08:44,BID,11.94,18700
417,2016-08-09 10:08:44,ASK,11.95,2700
418,2016-08-09 10:08:44,TRADE,11.95,100
419,2016-08-09 10:08:44,ASK,11.95,2600
420,2016-08-09 10:08:44,TRADE,11.94,200
421,2016-08-09 10:08:44,BID,11.94,18500
422,2016-08-09 10:08:45,TRADE,11.95,100
423,2016-08-09 10:08:45,ASK,11.95,2500
424,2016-08-09 10:08:46,TRADE,11.95,300
425,2016-08-09 10:08:46,ASK,11.95,2200
426,2016-08-09 10:08:46,TRADE,11.95,500
427,2016-08-09 10:08:46,ASK,11.95,1700
428,2016-08-09 10:08:46,ASK,11.95,1000
429,2016-08-09 10:08:46,ASK,11.95,1100
430,2016-08-09 10:08:46,TRADE,11.94,100
431,2016-08-09 10:08:46,BID,11.94,18400
432,2016-08-09 10:08:46,ASK,11.95,4600
433,2016-08-09 10:08:50,TRADE,11.95,300
434,2016-08-09 10:08:50,TRADE,11.95,300
435,2016-08-09 10:08:50,TRADE,11.95,400
436,2016-08-09 10:08:50,TRADE,11.95,100
437,2016-08-09 10:08:50,TRADE,11.95,3500
438,2016-08-09 10:08:50,BID,11.95,25400
439,2016-08-09 10:08:50,ASK,11.96,7500
440,2016-08-09 10:08:50,TRADE,11.95,300
441,2016-08-09 10:08:50,BID,11.95,25100
442,2016-08-09 10:08:50,TRADE,11.95,300
443,2016-08-09 10:08:50,BID,11.95,24800
444,2016-08-09 10:08:50,TRADE,11.95,400
445,2016-08-09 10:08:50,BID,11.95,24400
446,2016-08-09 10:08:50,BID,11.95,29400
447,2016-08-09 10:08:50,BID,11.95,29500
448,2016-08-09 10:08:50,TRADE,11.95,1100
449,2016-08-09 10:08:50,BID,11.95,28400
450,2016-08-09 10:08:51,TRADE,11.95,200
451,2016-08-09 10:08:51,BID,11.95,28200
452,2016-08-09 10:08:51,TRADE,11.95,100
453,2016-08-09 10:08:51,BID,11.95,28100
454,2016-08-09 10:08:51,BID,11.95,29400
455,2016-08-09 10:08:56,TRADE,11.95,2000
456,2016-08-09 10:08:56,BID,11.95,27400
457,2016-08-09 10:08:56,TRADE,11.95,400
458,2016-08-09 10:08:56,BID,11.95,27000
459,2016-08-09 10:08:58,TRADE,11.95,100
460,2016-08-09 10:08:58,BID,11.95,26900
461,2016-08-09 10:08:59,BID,11.95,31200
462,2016-08-09 10:08:59,TRADE,11.96,2500
463,2016-08-09 10:08:59,TRADE,11.96,5000
464,2016-08-09 10:08:59,BID,11.96,100
465,2016-08-09 10:08:59,ASK,11.97,23300
466,2016-08-09 10:08:59,TRADE,11.96,100
467,2016-08-09 10:08:59,BID,11.95,31200
468,2016-08-09 10:08:59,ASK,11.96,300
469,2016-08-09 10:08:59,ASK,11.96,5300
470,2016-08-09 10:08:59,ASK,11.96,5600
471,2016-08-09 10:08:59,ASK,11.96,6000
472,2016-08-09 10:09:00,TRADE,11.95,100
473,2016-08-09 10:09:00,BID,11.95,31100
474,2016-08-09 10:09:00,TRADE,11.96,100
475,2016-08-09 10:09:00,ASK,11.96,5900
476,2016-08-09 10:09:00,TRADE,11.95,100
477,2016-08-09 10:09:00,BID,11.95,31000
478,2016-08-09 10:09:00,TRADE,11.95,100
479,2016-08-09 10:09:00,BID,11.95,30900
480,2016-08-09 10:09:00,TRADE,11.95,100
481,2016-08-09 10:09:00,BID,11.95,30800
482,2016-08-09 10:09:00,TRADE,11.95,100
483,2016-08-09 10:09:00,BID,11.95,30700
484,2016-08-09 10:09:00,TRADE,11.95,100
485,2016-08-09 10:09:00,BID,11.95,30600
486,2016-08-09 10:09:00,TRADE,11.96,200
487,2016-08-09 10:09:00,TRADE,11.96,700
488,2016-08-09 10:09:00,ASK,11.96,5000
489,2016-08-09 10:09:00,ASK,11.96,5300
490,2016-08-09 10:09:00,ASK,11.96,4900
491,2016-08-09 10:09:00,BID,11.95,29300
492,2016-08-09 10:09:00,BID,11.95,30100
493,2016-08-09 10:09:00,TRADE,11.95,1600
494,2016-08-09 10:09:00,BID,11.95,28500
495,2016-08-09 10:09:00,TRADE,11.95,1000
496,2016-08-09 10:09:00,BID,11.95,27500
497,2016-08-09 10:09:01,ASK,11.96,5300
498,2016-08-09 10:09:03,TRADE,11.96,400
499,2016-08-09 10:09:03,ASK,11.96,4900
500,2016-08-09 10:09:03,BID,11.95,26700
501,2016-08-09 10:09:03,BID,11.95,27600
502,2016-08-09 10:09:05,BID,11.95,28600
503,2016-08-09 10:09:08,TRADE,11.96,500
504,2016-08-09 10:09:08,ASK,11.96,4400
505,2016-08-09 10:09:08,TRADE,11.96,100
506,2016-08-09 10:09:08,ASK,11.96,4300
507,2016-08-09 10:09:08,BID,11.95,27700
508,2016-08-09 10:09:09,BID,11.95,28500
509,2016-08-09 10:09:09,TRADE,11.96,3300
510,2016-08-09 10:09:09,TRADE,11.96,300
511,2016-08-09 10:09:09,TRADE,11.96,300
512,2016-08-09 10:09:09,TRADE,11.96,400
513,2016-08-09 10:09:09,ASK,11.97,23500
514,2016-08-09 10:09:09,TRADE,11.97,100
515,2016-08-09 10:09:09,TRADE,11.97,2300
516,2016-08-09 10:09:09,TRADE,11.97,200
517,2016-08-09 10:09:09,TRADE,11.97,4000
518,2016-08-09 10:09:09,TRADE,11.97,3000
519,2016-08-09 10:09:09,TRADE,11.97,5000
520,2016-08-09 10:09:09,TRADE,11.97,1000
521,2016-08-09 10:09:09,TRADE,11.97,100
521,2016-08-09 10:09:09,ASK,11.97,7800
522,2016-08-09 10:09:09,TRADE,11.97,2000
523,2016-08-09 10:09:09,ASK,11.97,5800
524,2016-08-09 10:09:09,ASK,11.96,300
525,2016-08-09 10:09:09,TRADE,11.96,300
526,2016-08-09 10:09:09,BID,11.96,4700
527,2016-08-09 10:09:09,ASK,11.97,5800
528,2016-08-09 10:09:09,ASK,11.97,10800
529,2016-08-09 10:09:09,ASK,11.97,11200
530,2016-08-09 10:09:09,ASK,11.97,11500
531,2016-08-09 10:09:09,BID,11.96,5100
532,2016-08-09 10:09:09,ASK,11.97,6500
533,2016-08-09 10:09:09,BID,11.96,5400
534,2016-08-09 10:09:09,ASK,11.97,6800
535,2016-08-09 10:09:09,ASK,11.97,7300
536,2016-08-09 10:09:09,BID,11.96,10400
537,2016-08-09 10:09:09,TRADE,11.96,100
538,2016-08-09 10:09:09,BID,11.96,10300
