,Date,Type,Price,Size
41,2016-08-08 10:09:09,TRADE,11.8,200
42,2016-08-08 10:09:09,TRADE,11.8,700
41,2016-08-08 10:09:09,ASK,11.8,65900
42,2016-08-08 10:09:09,ASK,11.78,500
43,2016-08-08 10:09:09,ASK,11.78,1000
44,2016-08-08 10:09:09,ASK,11.78,1100
45,2016-08-08 10:09:09,TRADE,11.78,500
46,2016-08-08 10:09:09,TRADE,11.78,500
47,2016-08-08 10:09:09,TRADE,11.78,100
48,2016-08-08 10:09:09,ASK,11.8,65900
49,2016-08-08 10:09:09,TRADE,11.8,1700
50,2016-08-08 10:09:09,TRADE,11.8,1400
51,2016-08-08 10:09:09,TRADE,11.8,800
52,2016-08-08 10:09:09,TRADE,11.8,300
53,2016-08-08 10:09:09,TRADE,11.8,6000
54,2016-08-08 10:09:09,TRADE,11.8,5000
55,2016-08-08 10:09:09,TRADE,11.8,400
55,2016-08-08 10:09:09,ASK,11.8,50300
56,2016-08-08 10:09:09,ASK,11.79,500
57,2016-08-08 10:09:09,ASK,11.78,200
58,2016-08-08 10:09:09,BID,11.76,4700
59,2016-08-08 10:09:10,BID,11.77,100
60,2016-08-08 10:09:10,TRADE,11.78,200
61,2016-08-08 10:09:10,ASK,11.79,600
62,2016-08-08 10:09:10,TRADE,11.79,500
63,2016-08-08 10:09:10,TRADE,11.79,100
64,2016-08-08 10:09:10,ASK,11.8,50300
65,2016-08-08 10:09:10,TRADE,11.8,200
64,2016-08-08 10:09:10,ASK,11.8,50100
65,2016-08-08 10:09:10,ASK,11.79,500
66,2016-08-08 10:09:10,ASK,11.79,1000
67,2016-08-08 10:09:11,TRADE,11.79,500
68,2016-08-08 10:09:11,TRADE,11.79,500
69,2016-08-08 10:09:11,ASK,11.8,50100
70,2016-08-08 10:09:11,TRADE,11.8,2200
70,2016-08-08 10:09:11,ASK,11.8,47900
71,2016-08-08 10:09:11,ASK,11.79,500
72,2016-08-08 10:09:11,ASK,11.79,1000
73,2016-08-08 10:09:11,TRADE,11.77,100
74,2016-08-08 10:09:11,BID,11.76,4700
75,2016-08-08 10:09:12,ASK,11.79,1200
76,2016-08-08 10:09:13,BID,11.77,500
77,2016-08-08 10:09:14,BID,11.77,600
78,2016-08-08 10:09:14,TRADE,11.79,500
79,2016-08-08 10:09:14,ASK,11.79,700
80,2016-08-08 10:09:14,ASK,11.79,1200
81,2016-08-08 10:09:20,ASK,11.79,8400
82,2016-08-08 10:09:20,ASK,11.79,13800
83,2016-08-08 10:09:20,ASK,11.78,1500
84,2016-08-08 10:09:20,TRADE,11.77,400
85,2016-08-08 10:09:20,BID,11.77,200
86,2016-08-08 10:09:21,ASK,11.78,1700
87,2016-08-08 10:09:21,BID,11.77,5200
88,2016-08-08 10:09:21,TRADE,11.77,100
89,2016-08-08 10:09:21,BID,11.77,5100
90,2016-08-08 10:09:22,TRADE,11.77,100
91,2016-08-08 10:09:22,TRADE,11.77,3500
92,2016-08-08 10:09:22,BID,11.77,1500
93,2016-08-08 10:09:23,TRADE,11.77,100
94,2016-08-08 10:09:23,BID,11.77,1400
95,2016-08-08 10:09:23,TRADE,11.77,400
96,2016-08-08 10:09:23,BID,11.77,1000
97,2016-08-08 10:09:24,BID,11.77,1100
98,2016-08-08 10:09:25,TRADE,11.77,700
99,2016-08-08 10:09:25,BID,11.77,400
100,2016-08-08 10:09:26,TRADE,11.77,100
101,2016-08-08 10:09:26,BID,11.77,300
102,2016-08-08 10:09:27,TRADE,11.77,100
103,2016-08-08 10:09:27,BID,11.77,200
104,2016-08-08 10:09:28,TRADE,11.78,1500
105,2016-08-08 10:09:28,TRADE,11.78,200
106,2016-08-08 10:09:28,BID,11.78,3300
107,2016-08-08 10:09:28,ASK,11.79,13800
108,2016-08-08 10:09:28,TRADE,11.78,200
109,2016-08-08 10:09:28,BID,11.78,3100
110,2016-08-08 10:09:28,TRADE,11.78,3100
111,2016-08-08 10:09:28,BID,11.77,200
112,2016-08-08 10:09:28,ASK,11.78,5000
113,2016-08-08 10:09:28,ASK,11.78,5100
114,2016-08-08 10:09:28,TRADE,11.77,100
115,2016-08-08 10:09:28,TRADE,11.77,100
116,2016-08-08 10:09:28,BID,11.76,9400
117,2016-08-08 10:09:28,TRADE,11.76,2700
118,2016-08-08 10:09:28,TRADE,11.76,600
118,2016-08-08 10:09:28,BID,11.76,6100
119,2016-08-08 10:09:29,ASK,11.78,11000
120,2016-08-08 10:09:29,ASK,11.78,11100
121,2016-08-08 10:09:29,BID,11.76,6200
123,2016-08-08 10:09:32,TRADE,11.76,1100
124,2016-08-08 10:09:32,TRADE,11.76,100
125,2016-08-08 10:09:32,BID,11.76,5000
126,2016-08-08 10:09:33,TRADE,11.76,4900
127,2016-08-08 10:09:33,TRADE,11.76,100
128,2016-08-08 10:09:33,BID,11.75,19600
129,2016-08-08 10:09:33,BID,11.76,5000
130,2016-08-08 10:09:33,ASK,11.78,11200
131,2016-08-08 10:09:33,ASK,11.78,13200
132,2016-08-08 10:09:34,TRADE,11.76,200
133,2016-08-08 10:09:34,BID,11.76,4800
134,2016-08-08 10:09:34,BID,11.76,4900
135,2016-08-08 10:09:35,TRADE,11.76,4800
136,2016-08-08 10:09:35,TRADE,11.76,100
137,2016-08-08 10:09:35,BID,11.75,19600
138,2016-08-08 10:09:35,TRADE,11.75,1000
139,2016-08-08 10:09:35,TRADE,11.75,10000
140,2016-08-08 10:09:35,TRADE,11.75,1000
141,2016-08-08 10:09:35,TRADE,11.75,100
142,2016-08-08 10:09:35,TRADE,11.75,1000
143,2016-08-08 10:09:35,TRADE,11.75,2000
143,2016-08-08 10:09:35,BID,11.75,4500
144,2016-08-08 10:09:35,TRADE,11.75,2000
145,2016-08-08 10:09:35,BID,11.75,2500
146,2016-08-08 10:09:36,TRADE,11.75,2500
147,2016-08-08 10:09:36,BID,11.74,800
148,2016-08-08 10:09:36,TRADE,11.74,500
149,2016-08-08 10:09:36,TRADE,11.74,300
150,2016-08-08 10:09:36,BID,11.73,6400
151,2016-08-08 10:09:36,TRADE,11.73,3300
152,2016-08-08 10:09:36,TRADE,11.73,1400
151,2016-08-08 10:09:36,BID,11.73,1700
152,2016-08-08 10:09:36,ASK,11.77,100
153,2016-08-08 10:09:36,ASK,11.78,13200
154,2016-08-08 10:09:36,BID,11.73,2200
155,2016-08-08 10:09:36,BID,11.73,2700
156,2016-08-08 10:09:36,BID,11.73,2600
157,2016-08-08 10:09:36,BID,11.73,2100
158,2016-08-08 10:09:36,BID,11.73,1600
159,2016-08-08 10:09:36,ASK,11.78,13100
160,2016-08-08 10:09:36,ASK,11.78,13400
161,2016-08-08 10:09:36,TRADE,11.78,200
162,2016-08-08 10:09:36,ASK,11.78,13200
163,2016-08-08 10:09:36,BID,11.74,100
164,2016-08-08 10:09:36,ASK,11.78,13400
165,2016-08-08 10:09:36,BID,11.73,1600
166,2016-08-08 10:09:36,BID,11.73,1700
167,2016-08-08 10:09:36,ASK,11.78,13900
168,2016-08-08 10:09:36,ASK,11.78,14400
169,2016-08-08 10:09:37,ASK,11.78,18400
170,2016-08-08 10:09:37,ASK,11.77,10000
171,2016-08-08 10:09:37,TRADE,11.77,2000
172,2016-08-08 10:09:37,ASK,11.77,8000
173,2016-08-08 10:09:37,ASK,11.77,8100
174,2016-08-08 10:09:37,ASK,11.77,8200
175,2016-08-08 10:09:37,ASK,11.77,8500
176,2016-08-08 10:09:37,ASK,11.77,13700
177,2016-08-08 10:09:38,ASK,11.77,38700
178,2016-08-08 10:09:38,ASK,11.76,5000
179,2016-08-08 10:09:38,ASK,11.76,5100
180,2016-08-08 10:09:38,ASK,11.76,5200
181,2016-08-08 10:09:38,ASK,11.76,5500
182,2016-08-08 10:09:39,BID,11.74,1700
183,2016-08-08 10:09:39,ASK,11.75,4900
184,2016-08-08 10:09:39,TRADE,11.74,1700
185,2016-08-08 10:09:39,BID,11.73,1700
186,2016-08-08 10:09:39,ASK,11.74,900
187,2016-08-08 10:09:39,TRADE,11.74,900
188,2016-08-08 10:09:39,ASK,11.75,4900
189,2016-08-08 10:09:39,ASK,11.75,5000
190,2016-08-08 10:09:39,ASK,11.75,5100
191,2016-08-08 10:09:39,ASK,11.75,5400
192,2016-08-08 10:09:40,TRADE,11.75,2500
193,2016-08-08 10:09:40,ASK,11.75,2900
194,2016-08-08 10:09:40,BID,11.74,100
195,2016-08-08 10:09:40,TRADE,11.74,100
196,2016-08-08 10:09:40,BID,11.73,1700
197,2016-08-08 10:09:40,ASK,11.74,500
198,2016-08-08 10:09:40,TRADE,11.74,500
199,2016-08-08 10:09:40,ASK,11.75,2900
200,2016-08-08 10:09:42,TRADE,11.75,2400
201,2016-08-08 10:09:42,TRADE,11.75,100
202,2016-08-08 10:09:42,TRADE,11.75,100
203,2016-08-08 10:09:42,TRADE,11.75,300
204,2016-08-08 10:09:42,BID,11.75,17100
205,2016-08-08 10:09:42,ASK,11.76,5000
206,2016-08-08 10:09:42,TRADE,11.76,5000
207,2016-08-08 10:09:42,ASK,11.77,42600
208,2016-08-08 10:09:42,TRADE,11.77,8000
209,2016-08-08 10:09:42,TRADE,11.77,25000
210,2016-08-08 10:09:42,TRADE,11.77,5600
211,2016-08-08 10:09:42,TRADE,11.77,4000
211,2016-08-08 10:09:42,BID,11.77,2400
212,2016-08-08 10:09:42,ASK,11.78,11000
213,2016-08-08 10:09:42,TRADE,11.77,2400
214,2016-08-08 10:09:42,BID,11.77,2500
215,2016-08-08 10:09:42,TRADE,11.77,2400
216,2016-08-08 10:09:42,BID,11.77,100
217,2016-08-08 10:09:42,TRADE,11.77,100
218,2016-08-08 10:09:42,BID,11.77,2500
219,2016-08-08 10:09:42,TRADE,11.77,2400
220,2016-08-08 10:09:42,BID,11.77,100
221,2016-08-08 10:09:42,TRADE,11.77,100
222,2016-08-08 10:09:42,BID,11.77,2500
223,2016-08-08 10:09:42,ASK,11.78,11500
224,2016-08-08 10:09:42,TRADE,11.77,100
225,2016-08-08 10:09:42,BID,11.77,2400
226,2016-08-08 10:09:42,TRADE,11.77,2400
227,2016-08-08 10:09:42,BID,11.77,2500
228,2016-08-08 10:09:42,TRADE,11.77,100
229,2016-08-08 10:09:42,BID,11.77,2400
230,2016-08-08 10:09:42,TRADE,11.77,2400
231,2016-08-08 10:09:42,BID,11.77,2500
232,2016-08-08 10:09:42,TRADE,11.77,2500
233,2016-08-08 10:09:42,ASK,11.78,12000
234,2016-08-08 10:09:42,TRADE,11.77,2500
235,2016-08-08 10:09:42,ASK,11.78,11500
236,2016-08-08 10:09:42,TRADE,11.77,2500
237,2016-08-08 10:09:42,TRADE,11.77,2500
238,2016-08-08 10:09:42,TRADE,11.77,2500
239,2016-08-08 10:09:42,TRADE,11.77,2500
240,2016-08-08 10:09:42,TRADE,11.77,2500
241,2016-08-08 10:09:42,TRADE,11.77,2500
242,2016-08-08 10:09:42,ASK,11.78,11000
243,2016-08-08 10:09:42,TRADE,11.77,200
244,2016-08-08 10:09:42,BID,11.77,2300
245,2016-08-08 10:09:42,TRADE,11.77,100
246,2016-08-08 10:09:42,BID,11.77,2200
247,2016-08-08 10:09:42,TRADE,11.77,100
248,2016-08-08 10:09:42,BID,11.77,2100
249,2016-08-08 10:09:42,TRADE,11.77,1500
250,2016-08-08 10:09:42,BID,11.77,600
251,2016-08-08 10:09:42,TRADE,11.77,600
252,2016-08-08 10:09:42,BID,11.77,2500
253,2016-08-08 10:09:43,TRADE,11.77,100
254,2016-08-08 10:09:43,BID,11.77,2400
255,2016-08-08 10:09:43,TRADE,11.77,2400
256,2016-08-08 10:09:43,BID,11.77,2500
257,2016-08-08 10:09:43,TRADE,11.77,2500
258,2016-08-08 10:09:43,TRADE,11.77,2500
259,2016-08-08 10:09:43,TRADE,11.77,1100
260,2016-08-08 10:09:43,BID,11.77,1400
261,2016-08-08 10:09:43,TRADE,11.77,100
262,2016-08-08 10:09:43,BID,11.77,1300
263,2016-08-08 10:09:43,TRADE,11.77,1300
264,2016-08-08 10:09:43,BID,11.77,2500
265,2016-08-08 10:09:43,TRADE,11.77,100
266,2016-08-08 10:09:43,BID,11.77,2400
267,2016-08-08 10:09:43,TRADE,11.77,2400
268,2016-08-08 10:09:43,BID,11.77,2500
269,2016-08-08 10:09:43,TRADE,11.77,2500
270,2016-08-08 10:09:43,TRADE,11.77,2500
271,2016-08-08 10:09:43,TRADE,11.77,2500
272,2016-08-08 10:09:43,TRADE,11.77,2500
273,2016-08-08 10:09:43,TRADE,11.77,700
274,2016-08-08 10:09:43,BID,11.77,1800
275,2016-08-08 10:09:43,ASK,11.78,12100
276,2016-08-08 10:09:43,TRADE,11.77,100
277,2016-08-08 10:09:43,BID,11.77,1700
278,2016-08-08 10:09:43,TRADE,11.77,900
279,2016-08-08 10:09:43,BID,11.77,800
280,2016-08-08 10:09:43,TRADE,11.77,800
281,2016-08-08 10:09:43,BID,11.77,2500
282,2016-08-08 10:09:43,TRADE,11.77,100
283,2016-08-08 10:09:43,BID,11.77,2400
284,2016-08-08 10:09:43,TRADE,11.77,1700
285,2016-08-08 10:09:43,BID,11.77,700
286,2016-08-08 10:09:43,TRADE,11.77,700
287,2016-08-08 10:09:43,BID,11.77,2500
288,2016-08-08 10:09:43,TRADE,11.77,100
289,2016-08-08 10:09:43,BID,11.77,2400
290,2016-08-08 10:09:43,TRADE,11.77,100
291,2016-08-08 10:09:43,BID,11.77,2300
292,2016-08-08 10:09:43,TRADE,11.77,1200
293,2016-08-08 10:09:43,BID,11.77,1100
294,2016-08-08 10:09:43,TRADE,11.77,1100
295,2016-08-08 10:09:43,BID,11.77,2500
296,2016-08-08 10:09:43,TRADE,11.77,600
297,2016-08-08 10:09:43,BID,11.77,1900
298,2016-08-08 10:09:43,TRADE,11.77,1900
299,2016-08-08 10:09:43,BID,11.77,2500
300,2016-08-08 10:09:43,TRADE,11.77,600
301,2016-08-08 10:09:43,BID,11.77,1900
302,2016-08-08 10:09:43,TRADE,11.77,100
303,2016-08-08 10:09:43,BID,11.77,1800
304,2016-08-08 10:09:43,TRADE,11.77,1800
305,2016-08-08 10:09:43,BID,11.77,2500
306,2016-08-08 10:09:43,TRADE,11.77,1000
307,2016-08-08 10:09:43,BID,11.77,1500
308,2016-08-08 10:09:43,TRADE,11.77,100
309,2016-08-08 10:09:43,BID,11.77,1400
310,2016-08-08 10:09:43,TRADE,11.77,1400
311,2016-08-08 10:09:43,BID,11.77,2500
312,2016-08-08 10:09:43,TRADE,11.77,100
313,2016-08-08 10:09:43,BID,11.77,2400
314,2016-08-08 10:09:44,TRADE,11.77,500
315,2016-08-08 10:09:44,BID,11.77,1900
316,2016-08-08 10:09:44,ASK,11.78,12300
317,2016-08-08 10:09:44,TRADE,11.77,600
318,2016-08-08 10:09:44,BID,11.77,1300
319,2016-08-08 10:09:44,TRADE,11.77,1300
320,2016-08-08 10:09:44,BID,11.77,2500
321,2016-08-08 10:09:44,TRADE,11.77,1000
322,2016-08-08 10:09:44,BID,11.77,1500
323,2016-08-08 10:09:44,TRADE,11.77,700
324,2016-08-08 10:09:44,BID,11.77,800
325,2016-08-08 10:09:44,TRADE,11.77,800
326,2016-08-08 10:09:44,BID,11.77,2500
327,2016-08-08 10:09:45,TRADE,11.77,400
328,2016-08-08 10:09:45,BID,11.77,2100
329,2016-08-08 10:09:45,ASK,11.78,12900
330,2016-08-08 10:09:46,BID,11.77,2200
331,2016-08-08 10:09:47,TRADE,11.77,1200
332,2016-08-08 10:09:47,BID,11.77,1000
333,2016-08-08 10:09:47,TRADE,11.77,500
334,2016-08-08 10:09:47,BID,11.77,500
335,2016-08-08 10:09:47,TRADE,11.77,400
336,2016-08-08 10:09:47,TRADE,11.77,100
337,2016-08-08 10:09:47,BID,11.77,2500
338,2016-08-08 10:09:47,TRADE,11.77,400
339,2016-08-08 10:09:47,BID,11.77,2100
340,2016-08-08 10:09:47,TRADE,11.77,500
341,2016-08-08 10:09:47,BID,11.77,1600
342,2016-08-08 10:09:47,TRADE,11.77,1600
343,2016-08-08 10:09:47,BID,11.77,2500
344,2016-08-08 10:09:48,TRADE,11.77,1000
345,2016-08-08 10:09:48,BID,11.77,1500
346,2016-08-08 10:09:48,TRADE,11.77,700
347,2016-08-08 10:09:48,BID,11.77,800
348,2016-08-08 10:09:48,TRADE,11.77,800
349,2016-08-08 10:09:48,BID,11.77,2500
350,2016-08-08 10:09:48,TRADE,11.77,700
351,2016-08-08 10:09:48,BID,11.77,1800
352,2016-08-08 10:09:48,TRADE,11.77,200
353,2016-08-08 10:09:48,BID,11.77,1600
354,2016-08-08 10:09:48,ASK,11.78,13000
355,2016-08-08 10:09:48,TRADE,11.77,700
356,2016-08-08 10:09:48,BID,11.77,900
357,2016-08-08 10:09:48,TRADE,11.77,900
358,2016-08-08 10:09:48,BID,11.77,2500
359,2016-08-08 10:09:48,TRADE,11.77,1000
360,2016-08-08 10:09:48,BID,11.77,1500
361,2016-08-08 10:09:48,ASK,11.78,13500
362,2016-08-08 10:09:48,ASK,11.78,14000
363,2016-08-08 10:09:48,ASK,11.78,13500
364,2016-08-08 10:09:48,ASK,11.78,13000
365,2016-08-08 10:09:49,TRADE,11.77,200
366,2016-08-08 10:09:49,BID,11.77,1300
367,2016-08-08 10:09:49,TRADE,11.77,1300
368,2016-08-08 10:09:49,BID,11.77,2500
369,2016-08-08 10:09:49,TRADE,11.77,1600
370,2016-08-08 10:09:49,BID,11.77,900
371,2016-08-08 10:09:49,TRADE,11.77,200
372,2016-08-08 10:09:49,BID,11.77,700
373,2016-08-08 10:09:50,TRADE,11.77,100
374,2016-08-08 10:09:50,BID,11.77,600
375,2016-08-08 10:09:50,TRADE,11.77,600
376,2016-08-08 10:09:50,BID,11.77,2500
377,2016-08-08 10:09:50,ASK,11.78,13100
378,2016-08-08 10:09:50,TRADE,11.77,100
379,2016-08-08 10:09:50,BID,11.77,2400
380,2016-08-08 10:09:51,ASK,11.78,14600
381,2016-08-08 10:09:52,TRADE,11.77,2400
382,2016-08-08 10:09:52,BID,11.77,2500
383,2016-08-08 10:09:52,TRADE,11.77,2500
384,2016-08-08 10:09:52,TRADE,11.77,100
385,2016-08-08 10:09:52,BID,11.77,2400
386,2016-08-08 10:09:52,TRADE,11.77,1600
387,2016-08-08 10:09:52,BID,11.77,800
388,2016-08-08 10:09:52,ASK,11.78,15600
389,2016-08-08 10:09:52,TRADE,11.77,300
390,2016-08-08 10:09:52,BID,11.77,500
391,2016-08-08 10:09:53,TRADE,11.77,300
392,2016-08-08 10:09:53,BID,11.77,200
393,2016-08-08 10:09:53,ASK,11.78,15700
394,2016-08-08 10:09:53,TRADE,11.77,200
395,2016-08-08 10:09:53,BID,11.77,2500
396,2016-08-08 10:09:53,TRADE,11.77,2500
397,2016-08-08 10:09:53,BID,11.76,5000
398,2016-08-08 10:09:53,ASK,11.77,2300
399,2016-08-08 10:09:53,ASK,11.77,7300
400,2016-08-08 10:09:53,TRADE,11.77,2300
401,2016-08-08 10:09:53,TRADE,11.77,2700
402,2016-08-08 10:09:53,ASK,11.77,2300
403,2016-08-08 10:09:54,ASK,11.77,3600
404,2016-08-08 10:09:54,ASK,11.77,9000
405,2016-08-08 10:09:54,ASK,11.77,10100
406,2016-08-08 10:09:54,ASK,11.77,10300
407,2016-08-08 10:09:54,ASK,11.77,10400
408,2016-08-08 10:09:54,ASK,11.77,10500
409,2016-08-08 10:09:54,ASK,11.77,10600
410,2016-08-08 10:09:54,BID,11.76,5100
411,2016-08-08 10:09:54,ASK,11.77,18600
412,2016-08-08 10:09:54,TRADE,11.76,1200
413,2016-08-08 10:09:54,BID,11.76,3900
414,2016-08-08 10:09:54,BID,11.76,100
415,2016-08-08 10:09:54,TRADE,11.76,100
416,2016-08-08 10:09:54,BID,11.75,17100
417,2016-08-08 10:09:54,BID,11.75,22100
418,2016-08-08 10:09:55,ASK,11.77,18700
419,2016-08-08 10:09:55,ASK,11.77,19500
420,2016-08-08 10:09:55,TRADE,11.77,200
421,2016-08-08 10:09:55,ASK,11.77,19300
422,2016-08-08 10:09:55,BID,11.75,22200
423,2016-08-08 10:09:57,ASK,11.76,7200
424,2016-08-08 10:09:57,ASK,11.76,12200
425,2016-08-08 10:09:57,ASK,11.76,13300
426,2016-08-08 10:09:57,ASK,11.76,13500
427,2016-08-08 10:09:57,ASK,11.76,13600
428,2016-08-08 10:09:57,ASK,11.76,13700
429,2016-08-08 10:09:57,ASK,11.76,13900
430,2016-08-08 10:09:59,ASK,11.76,19100
431,2016-08-08 10:09:59,TRADE,11.76,2000
432,2016-08-08 10:09:59,ASK,11.76,17100
433,2016-08-08 10:09:59,TRADE,11.76,500
434,2016-08-08 10:09:59,BID,11.75,22100
435,2016-08-08 10:09:59,ASK,11.76,16600
436,2016-08-08 10:09:59,BID,11.75,22200
437,2016-08-08 10:10:00,TRADE,11.75,100
438,2016-08-08 10:10:00,BID,11.75,22100
439,2016-08-08 10:10:00,TRADE,11.75,100
440,2016-08-08 10:10:00,BID,11.75,22000
441,2016-08-08 10:10:00,TRADE,11.75,100
442,2016-08-08 10:10:00,BID,11.75,21900
443,2016-08-08 10:10:00,TRADE,11.75,16800
444,2016-08-08 10:10:00,TRADE,11.75,5000
445,2016-08-08 10:10:00,TRADE,11.75,100
446,2016-08-08 10:10:00,BID,11.74,1000
447,2016-08-08 10:10:00,ASK,11.75,100
448,2016-08-08 10:10:00,ASK,11.75,5100
449,2016-08-08 10:10:00,BID,11.74,6000
450,2016-08-08 10:10:00,ASK,11.75,5200
451,2016-08-08 10:10:00,ASK,11.75,5300
452,2016-08-08 10:10:00,TRADE,11.75,100
453,2016-08-08 10:10:00,TRADE,11.75,3100
454,2016-08-08 10:10:00,ASK,11.75,2100
455,2016-08-08 10:10:00,TRADE,11.75,1900
456,2016-08-08 10:10:00,TRADE,11.75,100
457,2016-08-08 10:10:00,TRADE,11.75,100
458,2016-08-08 10:10:00,ASK,11.76,16600
459,2016-08-08 10:10:00,TRADE,11.76,700
460,2016-08-08 10:10:00,ASK,11.76,15900
461,2016-08-08 10:10:00,ASK,11.76,14800
462,2016-08-08 10:10:00,ASK,11.76,14600
463,2016-08-08 10:10:00,ASK,11.76,14500
464,2016-08-08 10:10:00,ASK,11.76,14400
465,2016-08-08 10:10:00,ASK,11.76,14200
466,2016-08-08 10:10:00,TRADE,11.76,100
467,2016-08-08 10:10:00,ASK,11.76,14100
468,2016-08-08 10:10:01,TRADE,11.74,1000
469,2016-08-08 10:10:01,TRADE,11.74,5000
470,2016-08-08 10:10:01,BID,11.73,3600
471,2016-08-08 10:10:01,TRADE,11.73,1600
472,2016-08-08 10:10:01,TRADE,11.73,2000
473,2016-08-08 10:10:01,BID,11.72,11600
474,2016-08-08 10:10:01,TRADE,11.72,100
475,2016-08-08 10:10:01,TRADE,11.72,500
476,2016-08-08 10:10:01,TRADE,11.72,6000
477,2016-08-08 10:10:01,TRADE,11.72,3800
476,2016-08-08 10:10:01,BID,11.72,1200
477,2016-08-08 10:10:01,TRADE,11.76,1900
478,2016-08-08 10:10:01,ASK,11.76,12200
479,2016-08-08 10:10:01,BID,11.73,100
480,2016-08-08 10:10:01,TRADE,11.76,2000
481,2016-08-08 10:10:01,TRADE,11.76,300
482,2016-08-08 10:10:01,ASK,11.76,9900
483,2016-08-08 10:10:01,TRADE,11.76,400
484,2016-08-08 10:10:01,ASK,11.76,9500
485,2016-08-08 10:10:01,TRADE,11.73,100
486,2016-08-08 10:10:01,BID,11.72,1700
487,2016-08-08 10:10:01,TRADE,11.72,100
487,2016-08-08 10:10:01,BID,11.72,1600
488,2016-08-08 10:10:01,TRADE,11.76,100
489,2016-08-08 10:10:01,ASK,11.76,9400
490,2016-08-08 10:10:01,TRADE,11.76,100
491,2016-08-08 10:10:01,ASK,11.76,9300
492,2016-08-08 10:10:02,BID,11.73,300
493,2016-08-08 10:10:03,TRADE,11.73,300
494,2016-08-08 10:10:03,BID,11.72,3800
495,2016-08-08 10:10:03,TRADE,11.72,1100
496,2016-08-08 10:10:03,TRADE,11.72,500
497,2016-08-08 10:10:03,TRADE,11.72,1900
497,2016-08-08 10:10:03,BID,11.72,300
498,2016-08-08 10:10:03,BID,11.72,800
499,2016-08-08 10:10:03,TRADE,11.76,400
500,2016-08-08 10:10:03,ASK,11.76,8900
501,2016-08-08 10:10:03,BID,11.73,100
502,2016-08-08 10:10:03,TRADE,11.76,100
503,2016-08-08 10:10:03,ASK,11.76,8800
504,2016-08-08 10:10:03,BID,11.72,800
505,2016-08-08 10:10:03,BID,11.73,400
506,2016-08-08 10:10:03,TRADE,11.76,3500
507,2016-08-08 10:10:03,ASK,11.76,5300
508,2016-08-08 10:10:03,TRADE,11.76,100
509,2016-08-08 10:10:03,TRADE,11.76,600
510,2016-08-08 10:10:03,BID,11.72,800
511,2016-08-08 10:10:03,ASK,11.76,4600
512,2016-08-08 10:10:03,ASK,11.76,4700
513,2016-08-08 10:10:03,TRADE,11.76,100
514,2016-08-08 10:10:03,ASK,11.76,4600
515,2016-08-08 10:10:03,BID,11.73,100
516,2016-08-08 10:10:03,BID,11.73,500
517,2016-08-08 10:10:03,BID,11.73,400
518,2016-08-08 10:10:04,TRADE,11.73,400
519,2016-08-08 10:10:04,BID,11.72,800
520,2016-08-08 10:10:04,TRADE,11.72,300
521,2016-08-08 10:10:04,TRADE,11.72,400
521,2016-08-08 10:10:04,BID,11.72,100
522,2016-08-08 10:10:04,BID,11.72,400
523,2016-08-08 10:10:04,BID,11.72,300
524,2016-08-08 10:10:04,BID,11.72,400
525,2016-08-08 10:10:04,ASK,11.75,1600
526,2016-08-08 10:10:04,TRADE,11.75,100
